prompt_idx,prompt_id,prompt_text,prompt_short,level,level_label,group_id,surface_family,cue_type,cue_set,relation_type,concept_route,cue_label,latent_state_target,correct_answer,incorrect_answer,physics_concept,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,has_alpha_keyword,has_beta_keyword,keyword_free,evidence_completeness,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
413,CP-L3-04-v02,A nucleus undergoes a decay process. The emitted particle belongs to the same family of particles as the muon. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle belongs to the same fa,3,latent_concept,CP-L3-04,CP-L3-04,,[],,,,beta,beta,alpha,beta_decay,medium,3,2,CP-L3-04,CP-L3-04,beta_member,False,False,False,False,False,True,single,True,-1.0030651092529297,False,False
414,AUX-A1-v01,A nucleus undergoes a decay process. The emitted radiation can be stopped by a sheet of paper. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted radiation can be stopped by a s,AUX,auxiliary,AUX-A1,AUX-A1,,[],,,,alpha,alpha,beta,alpha_decay,hard,5,1,AUX-A1,,,False,False,True,False,False,True,single,True,1.3659210205078125,True,True
415,AUX-A2-v01,A nucleus undergoes a decay process. The emitted particle has the same composition as the nucleus of the lightest noble gas. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has the same compositi,AUX,auxiliary,AUX-A2,AUX-A2,,[],,,,alpha,alpha,beta,alpha_decay,hard,5,1,AUX-A2,,,False,False,True,False,False,True,single,True,1.134359359741211,True,True
416,AUX-A3-v01,A nucleus undergoes a decay process. The emitted particle is the nucleus of a doubly ionised helium atom. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the nucleus of a do,AUX,auxiliary,AUX-A3,AUX-A3,,[],,,,alpha,alpha,beta,alpha_decay,hard,4,1,AUX-A3,,,False,False,True,False,False,True,single,True,1.2136411666870115,True,True
417,AUX-A4-v01,A nucleus undergoes a decay process. The emitted particle has integer spin and is a boson. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has integer spin and i,AUX,auxiliary,AUX-A4,AUX-A4,,[],,,,alpha,alpha,beta,alpha_decay,hard,5,1,AUX-A4,,,False,False,True,False,False,True,single,True,1.856328010559082,True,True
418,AUX-A5-v01,A nucleus undergoes a decay process. The emitted particle is the same type as the particles that constitute cosmic ray primaries. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the same type as th,AUX,auxiliary,AUX-A5,AUX-A5,,[],,,,alpha,alpha,beta,alpha_decay,hard,5,1,AUX-A5,,,False,False,True,False,False,True,single,True,1.9477176666259768,True,True
419,AUX-A6-v01,A nucleus undergoes a decay process. The emitted particle has zero electric dipole moment and integer spin. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has zero electric dipo,AUX,auxiliary,AUX-A6,AUX-A6,,[],,,,alpha,alpha,beta,alpha_decay,hard,5,1,AUX-A6,,,False,False,True,False,False,True,single,True,1.7803611755371094,True,True
420,AUX-A7-v01,A nucleus undergoes a decay process. The emitted particle carries the largest charge of any commonly emitted nuclear decay product. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle carries the largest ch,AUX,auxiliary,AUX-A7,AUX-A7,,[],,,,alpha,alpha,beta,alpha_decay,hard,4,1,AUX-A7,,,False,False,True,False,False,True,single,True,0.2642621994018554,True,False
421,AUX-A8-v01,A nucleus undergoes a decay process. The emitted particle is the nucleus stripped of its electron cloud. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the nucleus strippe,AUX,auxiliary,AUX-A8,AUX-A8,,[],,,,alpha,alpha,beta,alpha_decay,hard,4,1,AUX-A8,,,False,False,True,False,False,True,single,True,1.2983131408691406,True,True
422,AUX-A9-v01,A nucleus undergoes a decay process. The emitted particle is more ionising than any other nuclear decay emission. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is more ionising than ,AUX,auxiliary,AUX-A9,AUX-A9,,[],,,,alpha,alpha,beta,alpha_decay,hard,5,1,AUX-A9,,,False,False,True,False,False,True,single,True,1.1303386688232422,True,True
423,AUX-A10-v01,"A nucleus undergoes a decay process. The emitted particle leaves a short, thick track in a cloud chamber. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle leaves a short, thick ",AUX,auxiliary,AUX-A10,AUX-A10,,[],,,,alpha,alpha,beta,alpha_decay,hard,5,1,AUX-A10,,,False,False,True,False,False,True,single,True,1.9707603454589844,True,True
424,AUX-B1-v01,A nucleus undergoes a decay process. The decay is mediated by the weak nuclear force. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay is mediated by the weak nuclear f,AUX,auxiliary,AUX-B1,AUX-B1,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B1,,,False,False,True,False,False,True,single,True,-0.0647239685058593,False,False
425,AUX-B2-v01,A nucleus undergoes a decay process. The decay is driven by the same fundamental force responsible for free neutron decay outside the nucleus. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay is driven by the same fundamental,AUX,auxiliary,AUX-B2,AUX-B2,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B2,,,False,False,True,False,False,True,single,True,-1.0413331985473633,False,False
426,AUX-B3-v01,A nucleus undergoes a decay process. The decay involves a change in quark flavour within a nucleon. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay involves a change in quark flavou,AUX,auxiliary,AUX-B3,AUX-B3,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B3,,,False,False,True,False,False,True,single,True,0.8453493118286133,True,True
427,AUX-B4-v01,A nucleus undergoes a decay process. The emitted radiation is more penetrating than alpha radiation but less than gamma radiation. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted radiation is more penetrating t,AUX,auxiliary,AUX-B4,AUX-B4,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B4,,,False,False,True,False,False,True,single,True,0.3742294311523437,True,False
428,AUX-B5-v01,A nucleus undergoes a decay process. The decay involves a W boson as an intermediate particle. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The decay involves a W boson as an intermed,AUX,auxiliary,AUX-B5,AUX-B5,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B5,,,False,False,True,False,False,True,single,True,0.0035667419433593,True,False
429,AUX-B6-v01,A nucleus undergoes a decay process. The emitted particle has the same charge as the down quark's contribution to beta emission. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has the same charge as,AUX,auxiliary,AUX-B6,AUX-B6,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B6,,,False,False,True,False,False,True,single,True,-0.2784633636474609,False,False
430,AUX-B7-v01,A nucleus undergoes a decay process. The emitted particle is the same class as the particle involved in muon decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is the same class as t,AUX,auxiliary,AUX-B7,AUX-B7,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B7,,,False,False,True,False,False,True,single,True,-0.7480897903442383,False,False
431,AUX-B8-v01,"A nucleus undergoes a decay process. The decay occurs via the electroweak interaction, changing quark flavour inside a nucleon. Is the decay type alpha or beta?",A nucleus undergoes a decay process. The decay occurs via the electroweak intera,AUX,auxiliary,AUX-B8,AUX-B8,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B8,,,False,False,True,False,False,True,single,True,0.8359642028808594,True,True
432,AUX-B9-v01,"A nucleus undergoes a decay process. The emitted particle leaves a longer, thinner track in a cloud chamber than alpha radiation. Is the decay type alpha or beta?","A nucleus undergoes a decay process. The emitted particle leaves a longer, thinn",AUX,auxiliary,AUX-B9,AUX-B9,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B9,,,False,False,True,False,False,True,single,True,-0.1743030548095703,False,False
433,AUX-B10-v01,A nucleus undergoes a decay process. The emitted particle participates in electromagnetic and weak interactions but not the strong interaction. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle participates in electr,AUX,auxiliary,AUX-B10,AUX-B10,,[],,,,beta,beta,alpha,beta_decay,hard,5,1,AUX-B10,,,False,False,True,False,False,True,single,True,-0.3553504943847656,False,False
434,AUX-CF1-v01,A nucleus undergoes a decay process. The emitted particle has charge +2e but the mass number is unchanged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge +2e but the,AUX,auxiliary,AUX-CF1,AUX-CF1,,[],,,,alpha,alpha,beta,alpha_decay,hard,2,1,AUX-CF1,,,False,False,True,False,False,True,single,False,1.155405044555664,True,True
435,AUX-CF2-v01,A nucleus undergoes a decay process. The emitted particle has charge −1e but the mass number decreases by 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e but the,AUX,auxiliary,AUX-CF2,AUX-CF2,,[],,,,beta,beta,alpha,beta_decay,hard,2,1,AUX-CF2,,,False,False,True,False,False,True,single,False,-0.7396583557128906,False,False
436,AUX-CF3-v01,A nucleus undergoes a decay process. The daughter nucleus has Z−2 but A is conserved. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has Z−2 but A is conse,AUX,auxiliary,AUX-CF3,AUX-CF3,,[],,,,alpha,alpha,beta,alpha_decay,hard,2,1,AUX-CF3,,,False,False,True,False,False,True,single,False,1.240370750427246,True,True
437,AUX-CF4-v01,A nucleus undergoes a decay process. The daughter nucleus has Z+1 but the mass number decreases by 4. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The daughter nucleus has Z+1 but the mass n,AUX,auxiliary,AUX-CF4,AUX-CF4,,[],,,,beta,beta,alpha,beta_decay,hard,2,1,AUX-CF4,,,False,False,True,False,False,True,single,False,-0.6185073852539062,False,False
438,AUX-CF5-v01,A nucleus undergoes a decay process. The emitted particle has charge +2e but the daughter has Z+1. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge +2e but the,AUX,auxiliary,AUX-CF5,AUX-CF5,,[],,,,alpha,alpha,beta,alpha_decay,hard,2,1,AUX-CF5,,,False,False,True,False,False,True,single,False,1.1967697143554688,True,True
439,AUX-CF6-v01,A nucleus undergoes a decay process. The emitted particle has charge −1e but the daughter has Z−2. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e but the,AUX,auxiliary,AUX-CF6,AUX-CF6,,[],,,,beta,beta,alpha,beta_decay,hard,2,1,AUX-CF6,,,False,False,True,False,False,True,single,False,-0.6083412170410156,False,False
440,AUX-CF7-v01,A nucleus undergoes a decay process. The emitted particle contains 2 protons but the mass number is unchanged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle contains 2 protons but,AUX,auxiliary,AUX-CF7,AUX-CF7,,[],,,,alpha,alpha,beta,alpha_decay,hard,2,1,AUX-CF7,,,False,False,True,False,False,True,single,False,0.9810237884521484,True,True
441,AUX-CF8-v01,A nucleus undergoes a decay process. A neutron converts to a proton but the atomic number decreases by 2. Is the decay type alpha or beta?,A nucleus undergoes a decay process. A neutron converts to a proton but the atom,AUX,auxiliary,AUX-CF8,AUX-CF8,,[],,,,beta,beta,alpha,beta_decay,hard,2,1,AUX-CF8,,,False,False,True,False,False,True,single,False,0.9752140045166016,True,True
442,AUX-CF9-v01,A nucleus undergoes a decay process. The emitted particle is identical to a helium-4 nucleus but the mass number is unchanged. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle is identical to a heli,AUX,auxiliary,AUX-CF9,AUX-CF9,,[],,,,alpha,alpha,beta,alpha_decay,hard,2,1,AUX-CF9,,,False,False,True,False,False,True,single,False,1.681410789489746,True,True
443,AUX-CF10-v01,A nucleus undergoes a decay process. The emitted particle belongs to the lepton family but the daughter has Z−2. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle belongs to the lepton ,AUX,auxiliary,AUX-CF10,AUX-CF10,,[],,,,beta,beta,alpha,beta_decay,hard,2,1,AUX-CF10,,,False,False,True,False,False,True,single,False,-0.3726005554199219,False,False
444,AUX-CF11-v01,A nucleus undergoes a decay process. The emitted particle has charge +2e but the daughter has one more proton than the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge +2e but the,AUX,auxiliary,AUX-CF11,AUX-CF11,,[],,,,alpha,alpha,beta,alpha_decay,hard,2,1,AUX-CF11,,,False,False,True,False,False,True,single,False,1.042724609375,True,True
445,AUX-CF12-v01,A nucleus undergoes a decay process. The emitted particle has charge −1e but the daughter has the same atomic number as the parent. Is the decay type alpha or beta?,A nucleus undergoes a decay process. The emitted particle has charge −1e but the,AUX,auxiliary,AUX-CF12,AUX-CF12,,[],,,,beta,beta,alpha,beta_decay,hard,2,1,AUX-CF12,,,False,False,True,False,False,True,single,False,-0.3324623107910156,False,False
446,AUX-ISO1-v01,"A nucleus undergoes a decay process. Uranium-238 undergoes this decay, producing thorium-234. Is the decay type alpha or beta?","A nucleus undergoes a decay process. Uranium-238 undergoes this decay, producing",AUX,auxiliary,AUX-ISO1,AUX-ISO1,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,AUX-ISO1,,,False,False,True,False,False,True,single,True,1.125319480895996,True,True
447,AUX-ISO2-v01,A nucleus undergoes a decay process. Radium-226 decays to radon-222 in this process. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Radium-226 decays to radon-222 in this proc,AUX,auxiliary,AUX-ISO2,AUX-ISO2,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,AUX-ISO2,,,False,False,True,False,False,True,single,True,1.274099349975586,True,True
448,AUX-ISO3-v01,A nucleus undergoes a decay process. Polonium-210 decays to lead-206 in this decay. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Polonium-210 decays to lead-206 in this dec,AUX,auxiliary,AUX-ISO3,AUX-ISO3,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,AUX-ISO3,,,False,False,True,False,False,True,single,True,1.3985939025878906,True,True
449,AUX-ISO4-v01,A nucleus undergoes a decay process. Thorium-232 decays to radium-228 via this process. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Thorium-232 decays to radium-228 via this p,AUX,auxiliary,AUX-ISO4,AUX-ISO4,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,AUX-ISO4,,,False,False,True,False,False,True,single,True,0.9536113739013672,True,True
450,AUX-ISO5-v01,A nucleus undergoes a decay process. Americium-241 decays to neptunium-237 in this manner. Is the decay type alpha or beta?,A nucleus undergoes a decay process. Americium-241 decays to neptunium-237 in th,AUX,auxiliary,AUX-ISO5,AUX-ISO5,,[],,,,alpha,alpha,beta,alpha_decay,medium,3,1,AUX-ISO5,,,False,False,True,False,False,True,single,True,1.2774333953857422,True,True
