prompt,correct_answer,incorrect_answer,correct_log_prob,incorrect_log_prob,correct_token_len,incorrect_token_len,logprob_diff,logprob_diff_normalized,success,generated,score_method,success_metric,threshold,threshold_metric,prompt_id,behaviour,behaviour_type,physics_concept,concept_index,template_idx,difficulty,answer_format,surface_family,keyword_free,level,level_label,group_id,level_group,cue_type,cue_set,relation_type,concept_route,wording_variant,test_type,abstraction_level,inference_steps,has_alpha_keyword,has_beta_keyword,has_helium_ref,has_electron_ref,has_isotope,keyword_type,semantic_equivalence_group,ic_concept_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,prompt_format,evidence_completeness,is_uniquely_determining,notes
"A nucleus undergoes a decay process. The decay occurs via the electroweak interaction, changing quark flavour inside a nucleon. Is the decay type alpha or beta?", beta, alpha,-10.905389785766602,-11.741353988647461,1,1,0.8359642028808594,0.8359642028808594,True,Justify your answer.,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B8-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B8,True,,auxiliary,AUX-B8,AUX-B8,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B8,beta,,,False,False,True,process,single,True,
"A nucleus undergoes a decay process. The emitted particle leaves a longer, thinner track in a cloud chamber than alpha radiation. Is the decay type alpha or beta?", beta, alpha,-20.22612953186035,-20.05182647705078,1,1,-0.1743030548095703,-0.1743030548095703,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B9-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B9,True,,auxiliary,AUX-B9,AUX-B9,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B9,beta,,,False,False,True,functional,single,True,
A nucleus undergoes a decay process. The emitted particle participates in electromagnetic and weak interactions but not the strong interaction. Is the decay type alpha or beta?, beta, alpha,-15.6787748336792,-15.323424339294434,1,1,-0.3553504943847656,-0.3553504943847656,False,"Also, why does the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-B10-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-B10,True,,auxiliary,AUX-B10,AUX-B10,,[],,,1,['AUX'],5,5,False,False,False,False,False,,AUX-B10,beta,,,False,False,True,property,single,True,
A nucleus undergoes a decay process. The emitted particle has charge +2e but the mass number is unchanged. Is the decay type alpha or beta?, alpha, beta,-16.56883430480957,-17.724239349365234,1,1,1.155405044555664,1.155405044555664,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF1-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-CF1,True,,auxiliary,AUX-CF1,AUX-CF1,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF1,alpha,,,False,False,True,property,single,False,Conflicting: charge implies alpha; A-unchanged implies beta.
A nucleus undergoes a decay process. The emitted particle has charge −1e but the mass number decreases by 4. Is the decay type alpha or beta?, beta, alpha,-17.807903289794922,-17.06824493408203,1,1,-0.7396583557128906,-0.7396583557128906,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF2-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-CF2,True,,auxiliary,AUX-CF2,AUX-CF2,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF2,beta,,,False,False,True,property,single,False,Conflicting: charge implies beta; A−4 implies alpha.
A nucleus undergoes a decay process. The daughter nucleus has Z−2 but A is conserved. Is the decay type alpha or beta?, alpha, beta,-13.68198299407959,-14.922353744506836,1,1,1.240370750427246,1.240370750427246,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF3-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-CF3,True,,auxiliary,AUX-CF3,AUX-CF3,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF3,alpha,,,False,False,True,property,single,False,Conflicting: Z−2 implies alpha; A-unchanged implies beta.
A nucleus undergoes a decay process. The daughter nucleus has Z+1 but the mass number decreases by 4. Is the decay type alpha or beta?, beta, alpha,-16.04511070251465,-15.426603317260742,1,1,-0.6185073852539062,-0.6185073852539062,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF4-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-CF4,True,,auxiliary,AUX-CF4,AUX-CF4,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF4,beta,,,False,False,True,property,single,False,Conflicting: Z+1 implies beta; A−4 implies alpha.
A nucleus undergoes a decay process. The emitted particle has charge +2e but the daughter has Z+1. Is the decay type alpha or beta?, alpha, beta,-16.056922912597656,-17.253692626953125,1,1,1.1967697143554688,1.1967697143554688,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF5-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-CF5,True,,auxiliary,AUX-CF5,AUX-CF5,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF5,alpha,,,False,False,True,property,single,False,Conflicting Z direction with emitted charge.
A nucleus undergoes a decay process. The emitted particle has charge −1e but the daughter has Z−2. Is the decay type alpha or beta?, beta, alpha,-16.8970947265625,-16.288753509521484,1,1,-0.6083412170410156,-0.6083412170410156,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF6-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-CF6,True,,auxiliary,AUX-CF6,AUX-CF6,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF6,beta,,,False,False,True,property,single,False,Conflicting Z direction with emitted charge.
A nucleus undergoes a decay process. The emitted particle contains 2 protons but the mass number is unchanged. Is the decay type alpha or beta?, alpha, beta,-16.315725326538086,-17.296749114990234,1,1,0.9810237884521484,0.9810237884521484,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF7-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-CF7,True,,auxiliary,AUX-CF7,AUX-CF7,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF7,alpha,,,False,False,True,property,single,False,Conflicting: 2 protons implies alpha; A unchanged implies beta.
A nucleus undergoes a decay process. A neutron converts to a proton but the atomic number decreases by 2. Is the decay type alpha or beta?, beta, alpha,-14.666004180908203,-15.641218185424805,1,1,0.9752140045166016,0.9752140045166016,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF8-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-CF8,True,,auxiliary,AUX-CF8,AUX-CF8,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF8,beta,,,False,False,True,property,single,False,Conflicting: n→p implies beta; Z−2 implies alpha.
A nucleus undergoes a decay process. The emitted particle is identical to a helium-4 nucleus but the mass number is unchanged. Is the decay type alpha or beta?, alpha, beta,-14.786704063415527,-16.468114852905273,1,1,1.681410789489746,1.681410789489746,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF9-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-CF9,True,,auxiliary,AUX-CF9,AUX-CF9,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF9,alpha,,,False,False,True,property,single,False,He-4 concept conflicts with A-conservation.
A nucleus undergoes a decay process. The emitted particle belongs to the lepton family but the daughter has Z−2. Is the decay type alpha or beta?, beta, alpha,-16.615293502807617,-16.242692947387695,1,1,-0.3726005554199219,-0.3726005554199219,False,Justify your answer.,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF10-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-CF10,True,,auxiliary,AUX-CF10,AUX-CF10,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF10,beta,,,False,False,True,property,single,False,Lepton concept conflicts with Z-direction.
A nucleus undergoes a decay process. The emitted particle has charge +2e but the daughter has one more proton than the parent. Is the decay type alpha or beta?, alpha, beta,-17.237146377563477,-18.279870986938477,1,1,1.042724609375,1.042724609375,True,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF11-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,hard,x_or_y,AUX-CF11,True,,auxiliary,AUX-CF11,AUX-CF11,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF11,alpha,,,False,False,True,property,single,False,Charge +2e conflicts with Z+1 in daughter.
A nucleus undergoes a decay process. The emitted particle has charge −1e but the daughter has the same atomic number as the parent. Is the decay type alpha or beta?, beta, alpha,-17.677799224853516,-17.3453369140625,1,1,-0.3324623107910156,-0.3324623107910156,False,"Explain.

We are given",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-CF12-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,hard,x_or_y,AUX-CF12,True,,auxiliary,AUX-CF12,AUX-CF12,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-CF12,beta,,,False,False,True,property,single,False,Charge −1e conflicts with Z unchanged.
"A nucleus undergoes a decay process. Uranium-238 undergoes this decay, producing thorium-234. Is the decay type alpha or beta?", alpha, beta,-15.569684028625488,-16.695003509521484,1,1,1.125319480895996,1.125319480895996,True,How can we determine this,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO1-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-ISO1,True,,auxiliary,AUX-ISO1,AUX-ISO1,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO1,alpha,,,False,False,True,property,single,True,Isotope-specific: Ra→Rn-like alpha
A nucleus undergoes a decay process. Radium-226 decays to radon-222 in this process. Is the decay type alpha or beta?, alpha, beta,-14.785566329956055,-16.05966567993164,1,1,1.274099349975586,1.274099349975586,True,How can we determine this,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO2-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-ISO2,True,,auxiliary,AUX-ISO2,AUX-ISO2,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO2,alpha,,,False,False,True,property,single,True,Isotope-specific: classic alpha
A nucleus undergoes a decay process. Polonium-210 decays to lead-206 in this decay. Is the decay type alpha or beta?, alpha, beta,-14.591577529907227,-15.990171432495117,1,1,1.3985939025878906,1.3985939025878906,True,How can we determine this,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO3-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-ISO3,True,,auxiliary,AUX-ISO3,AUX-ISO3,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO3,alpha,,,False,False,True,property,single,True,Isotope-specific: classic alpha
A nucleus undergoes a decay process. Thorium-232 decays to radium-228 via this process. Is the decay type alpha or beta?, alpha, beta,-15.74897575378418,-16.702587127685547,1,1,0.9536113739013672,0.9536113739013672,True,How can we determine this,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO4-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-ISO4,True,,auxiliary,AUX-ISO4,AUX-ISO4,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO4,alpha,,,False,False,True,property,single,True,Isotope-specific: alpha
A nucleus undergoes a decay process. Americium-241 decays to neptunium-237 in this manner. Is the decay type alpha or beta?, alpha, beta,-13.594627380371094,-14.872060775756836,1,1,1.2774333953857422,1.2774333953857422,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO5-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-ISO5,True,,auxiliary,AUX-ISO5,AUX-ISO5,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO5,alpha,,,False,False,True,property,single,True,Isotope-specific: used in smoke detectors
A nucleus undergoes a decay process. Bismuth-212 undergoes this decay to thallium-208. Is the decay type alpha or beta?, alpha, beta,-15.764418601989746,-16.495418548583984,1,1,0.7309999465942383,0.7309999465942383,True,How can we determine this,teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO6-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-ISO6,True,,auxiliary,AUX-ISO6,AUX-ISO6,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO6,alpha,,,False,False,True,property,single,True,Isotope-specific: alpha
A nucleus undergoes a decay process. Carbon-14 undergoes this decay to nitrogen-14. Is the decay type alpha or beta?, beta, alpha,-13.825679779052734,-15.239986419677734,1,1,1.414306640625,1.414306640625,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO7-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,medium,x_or_y,AUX-ISO7,True,,auxiliary,AUX-ISO7,AUX-ISO7,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO7,beta,,,False,False,True,property,single,True,Isotope-specific: classic beta
A nucleus undergoes a decay process. Tritium (hydrogen-3) decays to helium-3 via this process. Is the decay type alpha or beta?, beta, alpha,-14.491415977478027,-15.317001342773438,1,1,0.8255853652954102,0.8255853652954102,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO8-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,medium,x_or_y,AUX-ISO8,True,,auxiliary,AUX-ISO8,AUX-ISO8,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO8,beta,,,False,False,True,property,single,True,Isotope-specific: classic beta
A nucleus undergoes a decay process. Strontium-90 decays to yttrium-90 in this decay. Is the decay type alpha or beta?, beta, alpha,-13.995369911193848,-15.436257362365723,1,1,1.440887451171875,1.440887451171875,True,"Explain your reasoning.

We",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO9-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,medium,x_or_y,AUX-ISO9,True,,auxiliary,AUX-ISO9,AUX-ISO9,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO9,beta,,,False,False,True,property,single,True,Isotope-specific: classic beta
A nucleus undergoes a decay process. Cobalt-60 undergoes this decay to nickel-60. Is the decay type alpha or beta?, beta, alpha,-14.259442329406738,-15.5015869140625,1,1,1.2421445846557617,1.2421445846557617,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO10-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,medium,x_or_y,AUX-ISO10,True,,auxiliary,AUX-ISO10,AUX-ISO10,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO10,beta,,,False,False,True,property,single,True,Isotope-specific: classic beta
A nucleus undergoes a decay process. Iodine-131 decays to xenon-131 via this process. Is the decay type alpha or beta?, beta, alpha,-15.346854209899902,-16.387210845947266,1,1,1.0403566360473633,1.0403566360473633,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO11-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,medium,x_or_y,AUX-ISO11,True,,auxiliary,AUX-ISO11,AUX-ISO11,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO11,beta,,,False,False,True,property,single,True,Isotope-specific: medical isotope
A nucleus undergoes a decay process. Cesium-137 decays to barium-137 in this manner. Is the decay type alpha or beta?, beta, alpha,-13.469002723693848,-14.531919479370117,1,1,1.0629167556762695,1.0629167556762695,True,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-ISO12-v01,physics_decay_type_probe,latent_state_probing,beta_decay,1,1,medium,x_or_y,AUX-ISO12,True,,auxiliary,AUX-ISO12,AUX-ISO12,,[],,,1,['AUX'],4,3,False,False,False,False,True,,AUX-ISO12,beta,,,False,False,True,property,single,True,Isotope-specific: classic beta
A nucleus undergoes a decay process. The emitted particle carries a positive electric charge. Is the decay type alpha or beta?, alpha, beta,-16.4340877532959,-16.62788963317871,1,1,0.1938018798828125,0.1938018798828125,False,"Also, what is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-P1-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-P1,True,,auxiliary,AUX-P1,AUX-P1,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-P1,alpha,,,False,False,True,property,single,False,"Sign only, not magnitude — still implies alpha in binary."
A nucleus undergoes a decay process. The emitted particle is heavier than a single nucleon. Is the decay type alpha or beta?, alpha, beta,-15.127409934997559,-16.51616859436035,1,1,1.388758659362793,1.388758659362793,True,"Also, why is the",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-P2-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-P2,True,,auxiliary,AUX-P2,AUX-P2,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-P2,alpha,,,False,False,True,property,single,False,"Partial mass cue — rules out leptons, consistent with alpha."
A nucleus undergoes a decay process. The atomic number of the daughter nucleus is lower than that of the parent. Is the decay type alpha or beta?, alpha, beta,-15.64323616027832,-16.551042556762695,1,1,0.907806396484375,0.907806396484375,True,"Also, what happens to",teacher_forced_logprob,normalized_per_token,0.5,logprob_diff_normalized,AUX-P3-v01,physics_decay_type_probe,latent_state_probing,alpha_decay,0,1,medium,x_or_y,AUX-P3,True,,auxiliary,AUX-P3,AUX-P3,,[],,,1,['AUX'],2,2,False,False,False,False,False,,AUX-P3,alpha,,,False,False,True,property,single,False,Direction only (not magnitude) — Z decreases.
